File,Percent Increase
Era of Good Feelings,42.44
Hawaii State Legislature,84.16
Utah State University,48.83
Confederate Memorial Hall,107.79
Battle of Perryville,199.26
Dred Scott v. Sandford,347.18
Galveston,110.63
African-American upper class,9.24
Nativity of Mary,35.66
Serena Williams,0
African Americans in Africa,43.31
Simchat Torah,66.12
Jewish American Heritage Month,1016.81
Browder v. Gayle,103.9
New Mexico,32.8
President of the United States,28.17
Disfranchisement after the Reconstruction era,109.89
Black Church (African American),-100.0
Southern Cross of Honor,80.45
Irish-American Heritage Month,522.22
Benjamin Butler,41.77
Delaware,38.47
United States House of Representatives,-100.0
NBC News,62.97
Rosh Hashanah,-100.0
Robert E. Lee Day,709.59
Argus Leader,8.96
University of North Carolina Press,34.15
Pascua Florida,56.06
May Day,101.53
Barack Obama Day,643.26
Diwali,236.48
Isra and Mi'raj,-100.0
Africans in Hawaii,59.9
History of Native Americans in the United States,47.45
Massachusetts,35.37
Federal holiday in the United States,531.82
Criminal stereotype of African Americans,83.95
Ridván,30.67
Sierra Leone Creole people,65.63
Oakland,23.22
Seattle,45.63
Mother's Day (United States),1082.8
Slavery during the American Civil War,-100.0
Confederation Period,86.28
Spring break,24.71
Black studies,430.77
The Boston Globe,32.92
ISSN (identifier),126.68
Paryushana,51.53
Kristi Noem,583.67
Milwaukee,0
Luis Muñoz Rivera,88.41
Day of Arafah,842.51
Cavalry in the American Civil War,21.43
Confiscation Act of 1862,129.25
Family reunion,211.09
Apostles' Fast,503.38
List of African-American singers,9.71
Southern Claims Commission,186.21
Wilmington insurrection of 1898,1226.79
Treatment of the enslaved in the United States,56.7
Battle of Chancellorsville,63.68
First Battle of Bull Run,-100.0
History of slavery in Kentucky,1041.22
List of African-American jurists,49.12
Seward's Day,153.49
Confederate Arizona,0
Black Belt in the American South,149.64
Random House,32.45
Krishna Janmashtami,0
Super Bowl Sunday,112.9
Fonzworth Bentley,114.64
List of African-American U.S. state firsts,89.47
War Democrat,82.88
Sexual minority,56.49
Black-ish (season 4),261.26
Overland Campaign,146.43
Black Lives Matter,122.94
List of African-American historic places in Georgia,114.71
American Family Day,91.38
Battle of Shiloh,-100.0
Mohammed Burhanuddin,42.41
American Revolution,167.13
Unthanksgiving Day,40.87
Martin Luther King Jr.,59.6
Good Friday,7.13
Hiram Rhodes Revels,-100.0
List of African-American visual artists,67.54
Cherokee in the American Civil War,109.09
United States Revenue Cutter Service,24.83
John Bell Hood,39.65
Candlemas,8.45
Fula Americans,37.12
Southern bread riots,110.43
Utah in the American Civil War,48.24
New Year's Day,60.27
Maine in the American Civil War,69.83
Doi (identifier),494.62
Rhode Island in the American Civil War,156.96
Texas v. White,-100.0
Presidency of Donald Trump,50.06
Battle of Spotsylvania Court House,-100.0
Great Migration (African American),615.47
George B. McClellan,12.69
African-American culture,206.62
Civil War token,138.43
African Americans in Louisiana,99.11
American Civil War Corps Badges,80.79
Confederate States dollar,37.64
Day of the Dead,28.92
Afro-Seminole Creole,302.71
Jesse Jackson,39.24
Roaring Twenties,88.77
African-American music,47.01
Nullification crisis,103.88
Bon Festival,111.4
Freedman,101.47
Chicago Tribune,-1.25
Illinois in the American Civil War,56.62
Nadir of American race relations,723.74
William Lloyd Garrison,37.61
American Civil War prison camps,88.97
Leif Erikson Day,61.65
African-American Jews,158.56
Hajj,51.45
List of memorials to Jefferson Davis,62.09
Slave health on plantations in the United States,25.0
Central Intercollegiate Athletic Association,24.67
Photographers of the American Civil War,30.4
Joseph E. Johnston,115.77
Confiscation Act of 1861,102.4
Don Carlos Buell,28.02
Walpurgis Night,-100.0
Nevada Day,83.75
Fannie Lou Hamer,66.69
Second Great Migration (African American),56.71
Summer vacation,86.62
Black genocide,128.04
Salmon P. Chase,81.63
Sukkot,72.55
Jeffersonian democracy,8.24
Arbor Day,63.71
Civil War Campaign Medal,42.29
Nueces massacre,47.06
History of the United States Navy,40.94
UNCF,49.5
History of the United States (1964–1980),-100.0
African-American representation in Hollywood,-100.0
Timber Culture Act,183.84
Reconstruction Acts,52.89
Alabama,14.85
Religion of Black Americans,59.26
Emancipation Day,3339.36
List of African-American writers,95.06
Abraham Lincoln,28.8
March on Washington for Jobs and Freedom,1647.16
African-American socialism,119.82
Father's Day (United States),7776.14
History of slavery in Pennsylvania,0
Hawaii and the American Civil War,-5.45
Minneapolis,35.59
History of United States foreign policy,103.33
Valentine's Day,52.87
Unanimous consent,412.24
National Freedom Day,840.0
History of Filipino Americans,91.6
Battle of Stones River,30.58
Texas in the American Civil War,189.93
Northern United States,17.01
Louisiana in the American Civil War,61.45
Imbolc,46.15
Marching Through Georgia,52.45
John C. Frémont,113.03
Nevada in the American Civil War,85.99
Black billionaires,56.87
History of immigration to the United States,56.33
Alabama Claims,93.76
California,-0.13
African-American English,-100.0
List of presidents of the United States who owned slaves,-100.0
University of Oklahoma Press,72.34
National Grandparents Day,3769.07
City and County of Honolulu,97.4
African-American names,47.11
Arthur Ashe,326.17
Women's Equality Day,45.81
Stereotypes of African Americans,49.04
Battle of Nashville,140.49
Gabriel Prosser,327.87
HumanLight,32.43
History of slavery in Florida,86.7
History of the United States (1849–1865),63.85
Iowa in the American Civil War,72.67
List of museums focused on African Americans,111.06
Guru Arjan,742.7
Knoxville campaign,5.94
Great Lent,50.33
The Daily News (Texas),139.39
Emerge (magazine),-11.86
History of slavery in Illinois,-100.0
Nevada,6.43
Marcus Garvey,43.73
James Farmer,94.67
Modern display of the Confederate battle flag,123.22
Mahavir Janma Kalyanak,58.53
List of African-American Republicans,16.53
Election Day (United States),129.23
Poor People's Campaign,49.38
National Conference of Black Mayors,28.07
Christmas Eve,62.51
"Portland, Oregon",58.44
Malcolm X Day,-100.0
Uncle Tom's Cabin,28.17
Alaska,4.75
Southern Christian Leadership Conference,92.12
List of African-American historic places in the District of Columbia,263.33
Pitri Paksha,90.24
List of African-American historic places in Florida,88.89
Harriet Jacobs,77.45
Rodeo,25.94
Azusa Street Revival,97.16
Rosa Parks Day,41.86
Native American Indian Heritage Month,139.61
Raphael Semmes,46.01
History of the United States (1980–1991),-100.0
National Colon Cancer Awareness Month,89.8
JSTOR (identifier),77.62
History of the United States Marine Corps,31.59
History of Mexican Americans,14.6
Carpetbagger,180.87
Illinois,-13.22
CNBC,103.37
Kansas in the American Civil War,64.62
List of African-American United States Cabinet members,68.5
Ethnic violence,99.66
Toni Morrison,39.89
Barack Obama,17.76
Joint Center for Political and Economic Studies,-15.66
Confederate colonies,16.19
United States National Maritime Day,1445.56
Confederate Secret Service,101.14
Native American Day,644.87
Afrofuturism,51.67
Brown v. Board of Education,-100.0
The New York Times,33.45
Afrocentrism,35.88
Ordinance of Secession,90.48
Jefferson Davis Day,183.33
Dakota Territory,38.47
Home Guard (Union),104.65
Black conductors,66.25
Thaddeus Stevens,56.37
Civil War gold hoax,129.33
Harvey Milk Day,5822.5
Union League,41.89
Sterling Price,10.84
Battle of Fredericksburg,21.78
Jersey Dutch,134.07
John Lewis,62.78
Richmond in the American Civil War,194.17
African Americans in Florida,193.18
African Americans in South Carolina,106.31
Pan-African flag,0
Miss Hawaii USA,267.41
Lyndon Baines Johnson Day,167.92
Liberian English,0.33
History of slavery in Missouri,362.67
"List of African-American historic places in Omaha, Nebraska",45.0
Post–civil rights era in African-American history,137.97
Oregon,-100.0
National Football League,21.39
Columbus Day,497.43
Lynching in the United States,132.34
Elevation of the Holy Cross,30.26
Colonial history of the United States,39.49
Battle of the Wilderness,-100.0
Reconstruction Treaties,195.07
History of unfree labor in the United States,185.03
Radical Republicans,53.69
Puerto Rico Constitution Day,101.61
List of naval battles of the American Civil War,51.33
Black church,22.02
Great Hanging at Gainesville,186.67
Town meeting,14.84
Whitney Young,-100.0
Onam,6.31
African Americans in California,83.9
Valley campaigns of 1864,63.02
Confederate States Army,38.5
Nativity Fast,252.75
Black Seminoles,2051.79
Siege of Corinth,49.56
Joseph Rainey,59.37
Congressional Research Service,68.27
Time (magazine),22.96
National Union Party (United States),86.08
New Jersey,17.65
Carol Moseley Braun,36.62
Pilgrimage,36.24
African Americans in San Francisco,12.73
Names of the American Civil War,37.47
Minstrel show,49.25
Earth Day,128.31
Freedman's Savings Bank,200.0
Black Southerners,27.52
List of African-American activists,154.18
African-American history of agriculture in the United States,53.52
Nashville Student Movement,-100.0
Barbecue,34.1
Abolitionism in the United States,44.33
Eid al-Fitr,-100.0
Confederate artworks in the United States Capitol,860.64
Siblings Day,950.16
Jackie Robinson,88.61
Public holidays in the United States Virgin Islands,71.43
Birth of Baháʼu'lláh,50.0
Secession in the United States,48.31
Gulf Coast Athletic Conference,73.33
Black players in ice hockey,175.07
African-American Vernacular English,58.0
A Lincoln Portrait,512.0
Compromise of 1877,69.43
Alexander H. Stephens,91.44
Muhammad Ali,55.99
Post–Cold War era,16.07
Removal of Confederate monuments and memorials,176.97
Selma to Montgomery marches,358.73
List of African-American historic places,158.82
Impeachment of Andrew Johnson,126.55
OCLC (identifier),148.48
Texas Historical Commission,196.45
African-American family structure,52.15
Crispus Attucks,327.57
Ashton Villa,1644.2
Washington in the American Civil War,49.56
Thanksgiving (United States),45.45
Midsummer,1026.51
Southern Homestead Act of 1866,65.19
Brazilian Day,29.93
Shirley Chisholm,45.53
Indiana in the American Civil War,72.91
United States Senate,-100.0
Tutnese,57.52
Jimi Hendrix,42.9
Jubal Early,51.23
Battle of Five Forks,61.82
United Daughters of the Confederacy,0
Military history of African Americans in the American Civil War,169.53
Kamala Harris,286.86
Great Depression,47.74
Texas Monthly,-2.83
Slavery as a positive good in the United States,46.05
Blaxican,0
National Defense Transportation Day,-100.0
Oprah Winfrey,-100.0
Food festival,283.47
Confederate war finance,52.51
Creek Freedmen,242.66
History of Chinese Americans,60.64
Juneteenth (disambiguation),4374.16
Guru Gobind Singh,128.89
Lists of African Americans,31.85
Edward Ord,61.47
Dixie (song),78.96
