File,Percent Increase
Gravitational Wave High-energy Electromagnetic Counterpart All-sky Monitor,86.49
Transiting Exoplanet Survey Satellite,110.73
Broad Band X-ray Telescope,177.78
AstroSat-2,542.34
Sentinel-2A,75.18
Meteosat Third Generation,121.87
High Energy Astronomy Observatory 3,-100.0
Tiantong (Satellite),34.48
New Worlds Mission,0
Nanometer,54.31
HATNet Project,188.64
University of Arizona,20.21
Earthrise,98.93
Pale Blue Dot,53.21
Barbara Mikulski,63.72
Mission patch,87.12
Mikhailo Lomonosov (satellite),247.92
MetOp,100.56
Optical telescope,0
SIMBAD,39.3
Cygnus NG-15,11.49
ISIS (satellite),30.3
Eddington (spacecraft),75.0
Wide Field Camera 3,407.14
EarthCARE,18.37
2001 Mars Odyssey,43.37
Hopkins Ultraviolet Telescope,97.67
Planet,32.89
Galaxy formation and evolution,288.24
Solar Orbiter,-100.0
THEMIS,243.46
Aquarius (SAC-D instrument),43.06
